,Target Location,Time Zone (text),Home Team (text),Opponent (text),Game Time EST (text),Game Day (text),Game Time Actual (text),Week (text),Criteria ID
9438,97903,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033236
9439,97904,PST,San Francisco,Green Bay,08:15PM,Monday,05:15PM,Week 6,9033237
9440,97906,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033239
9441,97908,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033241
9442,97909,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033242
9443,97910,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033243
9444,97911,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033244
9445,97913,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033245
9446,97914,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033246
9447,97917,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033247
9448,97918,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033248
9449,97920,MST,Denver,Los Angeles,04:05PM,Sunday,02:05PM,Week 6,9033249
9450,6001,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003171
9451,6002,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003172
9452,6006,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054880
9453,6010,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003173
9454,6013,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003174
9455,6016,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003175
9456,6018,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003176
9457,6019,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003177
9458,6020,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054881
9459,6021,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003178
9460,6023,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003179
9461,6024,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003180
9462,6026,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003181
9463,6027,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003182
9464,6029,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003183
9465,6030,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003184
9466,6031,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003185
9467,6032,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003186
9468,6033,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003187
9469,6035,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003188
9470,6037,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003189
9471,6039,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003190
9472,6040,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003191
9473,6041,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003192
9474,6042,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003193
9475,6043,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003194
9476,6050,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054886
9477,6051,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003195
9478,6052,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003196
9479,6053,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003197
9480,6057,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003198
9481,6058,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003199
9482,6060,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003200
9483,6061,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003201
9484,6062,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003202
9485,6063,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003203
9486,6065,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003204
9487,6066,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003205
9488,6067,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003206
9489,6068,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003207
9490,6069,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003208
9491,6070,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003209
9492,6071,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003210
9493,6073,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003211
9494,6074,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003212
9495,6076,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003214
9496,6078,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003215
9497,6079,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9054884
9498,6081,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003216
9499,6082,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003217
9500,6084,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003219
9501,6085,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003220
9502,6088,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003221
9503,6089,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003222
9504,6090,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003223
9505,6091,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003224
9506,6092,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003225
9507,6093,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003226
9508,6095,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003227
9509,6096,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003228
9510,6098,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003229
9511,6101,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003230
9512,6103,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003231
9513,6105,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003232
9514,6106,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003233
9515,6107,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003234
9516,6108,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003235
9517,6109,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003236
9518,6110,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003237
9519,6111,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003238
9520,6112,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003239
9521,6114,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003240
9522,6115,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003241
9523,6117,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003242
9524,6118,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003243
9525,6119,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003244
9526,6120,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003245
9527,6154,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003246
9528,6156,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003247
9529,6161,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003248
9530,6183,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003249
9531,6231,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003251
9532,6232,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003252
9533,6237,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003255
9534,6238,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003256
9535,6248,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003262
9536,6249,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003263
9537,6250,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003264
9538,6254,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003265
9539,6268,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003275
9540,6269,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003276
9541,6279,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003279
9542,6320,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003283
9543,6330,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003284
9544,6333,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003287
9545,6334,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003288
9546,6335,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003289
9547,6336,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003290
9548,6338,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054874
9549,6339,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003291
9550,6340,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003292
9551,6350,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054876
9552,6351,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003293
9553,6353,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003294
9554,6355,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003296
9555,6357,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003297
9556,6359,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003298
9557,6360,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003299
9558,6365,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003300
9559,6370,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003301
9560,6371,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003302
9561,6375,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003304
9562,6378,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003306
9563,6379,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003307
9564,6380,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003308
9565,6382,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003309
9566,6383,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054875
9567,6384,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003310
9568,6385,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003311
9569,6390,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003313
9570,6401,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003314
9571,6403,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003315
9572,6405,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003316
9573,6409,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003317
9574,6410,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003318
9575,6412,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003319
9576,6413,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003320
9577,6414,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003321
9578,6415,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003322
9579,6416,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003323
9580,6417,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003324
9581,6418,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003325
9582,6419,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003326
9583,6420,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003327
9584,6422,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003328
9585,6423,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003329
9586,6424,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003330
9587,6426,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003331
9588,6437,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003332
9589,6438,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003333
9590,6439,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054873
9591,6441,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003334
9592,6442,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003335
9593,6443,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003336
9594,6444,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054887
9595,6447,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003337
9596,6450,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003338
9597,6451,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003339
9598,6455,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003340
9599,6456,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003341
9600,6457,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003342
9601,6459,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003343
9602,6460,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003344
9603,6461,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003345
9604,6467,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003346
9605,6468,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003347
9606,6469,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003348
9607,6470,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003349
9608,6471,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003350
9609,6472,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003351
9610,6473,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003352
9611,6475,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003353
9612,6477,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003354
9613,6478,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003355
9614,6479,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003356
9615,6480,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003357
9616,6481,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003358
9617,6482,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003359
9618,6483,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003360
9619,6484,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003361
9620,6488,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003362
9621,6489,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003363
9622,6492,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003364
9623,6498,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003365
9624,6510,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003366
9625,6511,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003367
9626,6512,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003368
9627,6513,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003369
9628,6514,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003370
9629,6515,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003371
9630,6516,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003372
9631,6517,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003373
9632,6518,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003374
9633,6519,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003375
9634,6524,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003376
9635,6525,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003377
9636,6602,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054890
9637,6604,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003378
9638,6605,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003379
9639,6606,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003380
9640,6607,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003381
9641,6608,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003382
9642,6610,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003383
9643,6611,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003384
9644,6612,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003385
9645,6614,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003386
9646,6615,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003387
9647,6702,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003388
9648,6704,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003389
9649,6705,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003390
9650,6706,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003391
9651,6708,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003392
9652,6710,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003393
9653,6712,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003394
9654,6716,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003395
9655,6721,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003396
9656,6750,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003397
9657,6751,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003398
9658,6752,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003399
9659,6753,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003400
9660,6754,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003401
9661,6755,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003402
9662,6756,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003403
9663,6757,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003404
9664,6758,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9054885
9665,6759,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003405
9666,6762,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003406
9667,6763,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003407
9668,6770,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003408
9669,6776,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003409
9670,6777,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003410
9671,6778,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003411
9672,6779,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003412
9673,6782,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003413
9674,6783,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003414
9675,6784,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003415
9676,6785,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003416
9677,6786,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003417
9678,6787,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003418
9679,6790,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003419
9680,6791,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003420
9681,6793,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003421
9682,6794,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003422
9683,6795,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003423
9684,6796,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003424
9685,6798,EST,New England,Kansas City,08:20PM,Sunday,08:20PM,Week 6,9003425
9686,6801,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003426
9687,6804,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003427
9688,6807,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003428
9689,6810,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003429
9690,6811,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003430
9691,6812,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003431
9692,6816,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054888
9693,6817,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054889
9694,6820,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003432
9695,6824,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003433
9696,6825,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003434
9697,6830,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003435
9698,6831,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003436
9699,6840,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003437
9700,6850,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003438
9701,6851,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003439
9702,6853,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003440
9703,6854,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003441
9704,6855,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003442
9705,6857,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9054891
9706,6858,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003443
9707,6870,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003444
9708,6877,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003445
9709,6878,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003446
9710,6880,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003447
9711,6883,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003448
9712,6889,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003449
9713,6890,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003450
9714,6896,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003451
9715,6897,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003452
9716,6901,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003453
9717,6902,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003454
9718,6903,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003455
9719,6905,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003456
9720,6906,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003457
9721,6907,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003458
9722,6910,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003459
9723,6922,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003460
9724,6926,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003461
9725,6927,EST,New York,Philadelphia,08:20PM,Tomorrow,08:20PM,Week 6,9003462
9726,7001,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003463
9727,7002,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003464
9728,7003,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003465
9729,7004,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003466
9730,7005,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003467
9731,7006,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003468
9732,7008,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003469
9733,7009,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003470
9734,7010,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003471
9735,7011,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003472
9736,7012,EST,NY,Indianapolis,01:00PM,Sunday,01:00PM,Week 6,9003473
