,Target Location,Time Zone (text),Home Team (text),Opponent (text),Game Time EST (text),Game Day (text),Game Time Actual (text),Week (text),Criteria ID
2100,63760,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9054452
2101,63763,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023072
2102,63764,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023073
2103,63766,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023074
2104,63767,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023075
2105,63769,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023076
2106,63770,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023077
2107,63771,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023078
2108,63775,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023079
2109,63780,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023080
2110,63781,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023081
2111,63782,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023082
2112,63783,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023083
2113,63784,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023084
2114,63785,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023085
2115,63787,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023086
2116,63801,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023087
2117,63822,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023090
2118,63823,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023091
2119,63825,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023092
2120,63826,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023093
2121,63827,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023094
2122,63828,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023095
2123,63830,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023097
2124,63833,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023098
2125,63834,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023099
2126,63839,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023101
2127,63841,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023102
2128,63845,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023103
2129,63846,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023104
2130,63848,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023106
2131,63849,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023107
2132,63850,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9054456
2133,63851,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023108
2134,63853,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023110
2135,63860,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9054455
2136,63862,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023113
2137,63866,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023115
2138,63867,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023116
2139,63868,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9054454
2140,63869,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023117
2141,63870,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023118
2142,63873,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023119
2143,63874,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023120
2144,63877,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023122
2145,63878,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9054457
2146,63879,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023123
2147,63882,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023124
2148,63901,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023125
2149,63932,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023126
2150,63934,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023128
2151,63935,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023129
2152,63936,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023130
2153,63937,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023131
2154,63939,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023132
2155,63940,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023133
2156,63941,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023134
2157,63942,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023135
2158,63943,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023136
2159,63944,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023137
2160,63945,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023138
2161,63951,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023141
2162,63952,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023142
2163,63953,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023143
2164,63954,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023144
2165,63955,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023145
2166,63956,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023146
2167,63957,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023147
2168,63960,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023148
2169,63961,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023149
2170,63962,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023150
2171,63964,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023152
2172,63965,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023153
2173,63966,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023154
2174,63967,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023155
2175,65014,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023480
2176,65036,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023492
2177,65041,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023497
2178,65061,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023508
2179,65062,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023509
2180,65066,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023513
2181,65069,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023516
2182,65401,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023613
2183,65409,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023614
2184,65436,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023615
2185,65439,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023617
2186,65440,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023618
2187,65441,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023619
2188,65446,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023622
2189,65449,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023623
2190,65453,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023625
2191,65456,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023626
2192,65461,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023629
2193,65462,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023630
2194,65501,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023641
2195,65529,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023642
2196,65535,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023644
2197,65541,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9053967
2198,65550,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023650
2199,65559,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023655
2200,65560,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023656
2201,65565,CST,Indianapolis,NY,01:00PM,Sunday,12:00PM,Week 6,9023658
2202,65566,CST,Los Angeles,Denver,04:05PM,Sunday,03:05PM,Week 6,9023659
2203,67835,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024473
2204,67837,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024475
2205,67838,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024476
2206,67841,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024479
2207,67844,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024482
2208,67846,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024483
2209,67851,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024486
2210,67853,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024487
2211,67859,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024491
2212,67860,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024492
2213,67864,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024496
2214,67867,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024498
2215,67868,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024499
2216,67869,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024500
2217,67870,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024501
2218,67877,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024504
2219,67880,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024507
2220,67901,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024509
2221,67951,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024511
2222,67952,CST,Dallas,Jacksonville,04:25PM,Sunday,03:25PM,Week 6,9024512
2223,68002,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024516
2224,68003,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024517
2225,68005,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024519
2226,68007,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024520
2227,68008,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024521
2228,68010,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024522
2229,68015,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024524
2230,68017,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024525
2231,68018,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024526
2232,68022,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024529
2233,68023,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024530
2234,68025,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024531
2235,68028,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024532
2236,68029,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024533
2237,68030,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024534
2238,68031,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024535
2239,68033,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024536
2240,68034,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024537
2241,68040,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024542
2242,68041,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024543
2243,68042,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024544
2244,68044,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024545
2245,68046,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024547
2246,68050,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024550
2247,68057,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024552
2248,68059,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024554
2249,68063,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024557
2250,68064,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024558
2251,68065,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024559
2252,68066,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024560
2253,68068,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024562
2254,68069,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024563
2255,68070,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024564
2256,68072,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024566
2257,68073,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024567
2258,68102,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024568
2259,68104,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024569
2260,68105,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024570
2261,68106,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024571
2262,68107,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024572
2263,68108,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024573
2264,68110,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024574
2265,68111,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024575
2266,68112,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024576
2267,68113,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024577
2268,68114,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024578
2269,68116,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024579
2270,68117,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024580
2271,68118,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024581
2272,68122,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024582
2273,68123,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024583
2274,68124,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024584
2275,68127,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024585
2276,68128,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024586
2277,68130,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024587
2278,68131,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024588
2279,68132,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024589
2280,68133,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024590
2281,68134,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024591
2282,68135,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024592
2283,68136,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024593
2284,68137,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024594
2285,68138,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024595
2286,68142,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024596
2287,68144,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024597
2288,68147,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024599
2289,68152,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024600
2290,68154,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024601
2291,68157,EST,Denver,Los Angeles,04:05PM,Sunday,04:05PM,Week 6,9024602
2292,68164,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024603
2293,68175,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9053886
2294,68178,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024604
2295,68179,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024605
2296,68180,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024606
2297,68182,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024607
2298,68183,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024608
2299,68197,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024609
2300,68198,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024610
2301,68301,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024611
2302,68309,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024616
2303,68310,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024617
2304,68313,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024618
2305,68314,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024619
2306,68316,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024621
2307,68317,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024622
2308,68318,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024623
2309,68319,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024624
2310,68324,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024629
2311,68328,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024633
2312,68329,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024634
2313,68330,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024635
2314,68331,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024636
2315,68332,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024637
2316,68333,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024638
2317,68336,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024640
2318,68338,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024642
2319,68339,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024643
2320,68341,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024645
2321,68342,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024646
2322,68343,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024647
2323,68344,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024648
2324,68346,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024650
2325,68348,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024652
2326,68350,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024654
2327,68351,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024655
2328,68352,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024656
2329,68354,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024657
2330,68357,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024659
2331,68358,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024660
2332,68359,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024661
2333,68360,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024662
2334,68361,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024663
2335,68364,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024664
2336,68365,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024665
2337,68367,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024667
2338,68368,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024668
2339,68371,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024670
2340,68372,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024671
2341,68377,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024674
2342,68381,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024678
2343,68382,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024679
2344,68401,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024680
2345,68402,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024681
2346,68404,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024683
2347,68405,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024684
2348,68406,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024685
2349,68410,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024688
2350,68415,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024691
2351,68416,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024692
2352,68417,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024693
2353,68418,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024694
2354,68419,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024695
2355,68422,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024698
2356,68423,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024699
2357,68424,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024700
2358,68428,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024701
2359,68430,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024703
2360,68434,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024706
2361,68436,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024707
2362,68438,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024709
2363,68439,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024710
2364,68440,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024711
2365,68443,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024714
2366,68444,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024715
2367,68445,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024716
2368,68446,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024717
2369,68448,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024719
2370,68450,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024720
2371,68452,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9053889
2372,68453,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024721
2373,68454,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024722
2374,68456,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024724
2375,68458,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024726
2376,68460,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024727
2377,68461,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024728
2378,68462,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024729
2379,68464,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024731
2380,68465,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024732
2381,68466,EST,Green Bay,San Francisco,08:15PM,Monday,08:15PM,Week 6,9024733
2382,68467,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024734
2383,68501,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024735
2384,68502,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024736
2385,68503,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024737
2386,68504,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024738
2387,68505,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024739
2388,68506,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024740
2389,68507,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024741
2390,68508,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024742
2391,68510,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024743
2392,68512,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024744
2393,68514,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024745
2394,68516,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024746
2395,68517,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024747
2396,68520,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024748
2397,68521,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024749
2398,68522,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024750
2399,68523,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024751
2400,68524,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024752
2401,68526,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024753
2402,68527,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024754
2403,68528,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024755
2404,68531,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024756
2405,68532,EST,Kansas City,New England,08:20PM,Sunday,08:20PM,Week 6,9024757
